"TransactionID","CustomerID","CustomerDOB","CustGender","CustLocation","CustAccountBalance","TransactionDate","TransactionTime","TransactionAmount (INR)"
"T46352","C7915317","28/12/82","M","THANE","2576.84","3/8/16","104734","456"
"T46353","C8134448","25/4/58","F","BANGALORE SOUTH","13382.88","3/8/16","111601","201.06"
"T46354","C4530292","31/12/86","F","DARJEELING","18030.9","3/8/16","112403","50"
"T46355","C8319588","10/9/88","M","NAVI MUMBAI","9782.79","3/8/16","110855","250"
"T46356","C2736363","17/6/93","F","GHAZIABAD","16591.47","3/8/16","112153","57500"
"T46357","C1612684","18/12/84","F","CHANDIGARH","32948.26","3/8/16","112847","5000"
"T46358","C8715421","28/2/84","M","MOHALI","271.79","3/8/16","112942","500"
"T46359","C2815341","19/6/94","M","HYDERABAD","35662.31","3/8/16","112941","189.34"
"T46360","C3329322","19/1/83","M","BANGALORE","57133.46","3/8/16","111132","1331"
"T46361","C2335557","29/10/85","M","SONIPAT","441157.71","3/8/16","111824","2222"
"T46362","C8024646","7/1/90","M","NO 3 NR LALLAN HOTEL THANE","13111.21","3/8/16","55044","9"
"T46363","C6524462","12/8/80","M","BANGALORE","7271335.09","3/8/16","112045","5645"
"T46364","C1632174","31/10/79","F","DELHI","156697.87","3/8/16","112958","1300"
"T46365","C3636085","11/2/68","M","KOLKATA","115260.35","3/8/16","112403","193"
"T46366","C8021272","30/12/88","M","DELHI","42030.2","3/8/16","110736","200"
"T46367","C6669548","1/1/1800","M","INDORE","54734.04","3/8/16","112753","200"
"T46368","C8317470","14/11/83","F","GUWAHATI","9378.62","3/8/16","113100","699"
"T46369","C5912422","2/1/83","F","MALEGAON","37785.36","3/8/16","113103","720"
"T46370","C2525074","22/8/92","F","MUMBAI","53082.39","3/8/16","112447","1150"
"T46371","C6627860","15/8/88","M","RANGA REDDY","1263.91","3/8/16","111100","2977.86"
"T46372","C4892239","6/9/92","M","ALLAHABAD","37.16","3/8/16","111334","193"
"T46373","C7431530","13/2/91","M","AMBALA","8.62","3/8/16","54044","570"
"T46374","C2633817","23/7/75","M","VISAKHAPATNAM","205.77","3/8/16","112053","249"
"T46375","C7019984","4/8/89","M","NEW DELHI","278652.44","3/8/16","112244","98"
"T46376","C6927584","2/6/94","F","PORT BLAIR","6225.37","3/8/16","111524","606.9"
"T46377","C6830491","14/6/94","F","THIRUVANANTHAPURAM","16595.29","3/8/16","105939","216"
"T46378","C1210639","16/7/78","M","FARIDABAD","36.72","3/8/16","110501","500"
"T46379","C1317529","13/10/93","M","BANGA","1729.04","3/8/16","111326","2500"
"T46380","C3523520","25/12/75","F","DERA BASSI","84878.37","3/8/16","111935","424"
"T46381","C7239440","26/10/91","F","GHAZIABAD","14294.34","3/8/16","115414","30"
"T46382","C2515288","1/1/1800","M","NOIDA","1563251.06","3/8/16","121155","1919.7"
"T46383","C7435634","22/12/90","F","GURGAON","11374.19","3/8/16","121403","587"
"T46384","C8749543","11/8/81","M","MUMBAI","88344.6","3/8/16","120623","38722"
"T46385","C6315639","29/7/87","M","DELHI","6224.12","3/8/16","120624","100"
"T46386","C2944235","1/1/1800","M","NEW DELHI","222673.95","3/8/16","122713","100"
"T46387","C1126915","1/1/74","M","MUMBAI","206185.32","3/8/16","115512","400"
"T46388","C1215520","1/1/1800","M","PETER ENGLAND SHOWROOM BANGALORE","59786.25","3/8/16","110433","1300"
"T46389","C6636652","2/3/65","M","BULANDSHAHR","13264.25","3/8/16","115308","614"
"T46390","C2926868","2/10/78","M","NEW DELHI","260479.53","3/8/16","115300","50"
"T46391","C8715087","15/9/92","M","GHAZIABAD","835.7","3/8/16","113853","3269"
"T46392","C1834441","9/7/89","M","AHMEDABAD","11593.71","3/8/16","114129","83"
"T46393","C1310027","15/9/85","M","VILLUPURAM","4487.41","3/8/16","114503","240"
"T46394","C8717790","5/5/67","M","CHENNAI","23931.32","3/8/16","114613","450"
"T46395","C1637054","11/8/93","M","BANGALORE","8.88","3/8/16","114432","606.9"
"T46396","C8883276","10/5/88","M","TIRUNELVELI","27027.08","3/8/16","61934","458"
"T46397","C7527414","29/4/92","M","UDAIPUR","4426.13","3/8/16","105851","262"
"T46398","C7314917","10/11/89","M","NAVI MUMBAI","4363.8","3/8/16","110437","100"
"T46399","C5941920","22/10/80","M","SAS NAGAR","2164.25","3/8/16","105246","3725"
"T46400","C5811357","30/11/89","M","DELHI","30794.75","3/8/16","105729","200"
"T46401","C5612159","25/11/88","M","KATIHAR","40615.77","3/8/16","120202","200"
"T46402","C3835950","3/9/91","M","MORADABAD","585.27","3/8/16","120202","56.16"
"T46403","C4910924","26/2/93","F","GURGAON","188.91","3/8/16","113353","66"
"T46404","C7228131","29/7/91","M","KURALI","0.26","3/8/16","113722","390"
"T46405","C1939229","12/5/86","M","ROAD KATARGAM SURAT","28754.97","3/8/16","113814","240"
"T46406","C3327480","29/9/76","M","SHIMLA","19666.2","3/8/16","115030","1000"
"T46407","C8645739","14/1/81","M","SURAT","472.77","3/8/16","115036","60"
"T46408","C7614564","1/5/79","M","MIRA ROAD THANE","70.29","3/8/16","115038","28"
"T46409","C7010732","9/8/86","M","MUMBAI","184938.79","3/8/16","113812","352.65"
"T46410","C4925572","10/10/79","M","NEW DELHI","41093","3/8/16","62049","790"
"T46411","C7811027","26/2/94","M","NEW DELHI","153.28","3/8/16","115743","7319"
"T46412","C8517458","26/6/91","F","TIRUCHIRAPALLY (TRICHY)","910.1","3/8/16","113626","579"
"T46413","C1727065","28/12/86","M","SHIMOGA","40800.24","3/8/16","120529","540"
"T46414","C6816854","27/11/88","M","REWARI","233706.29","3/8/16","115056","700"
"T46415","C5897589","17/5/71","M","BANGALORE","16910.07","3/8/16","113639","317"
"T46416","C8718992","11/7/85","M","SIRSA","21489.63","3/8/16","75954","1"
"T46417","C2731018","20/5/89","M","RANGA REDDY","29614.88","3/8/16","113326","12500"
"T46418","C8942176","11/12/93","F","VARANASI","1342.84","3/8/16","71637","50"
"T46419","C6850660","17/6/94","M","MUMBAI","20.75","3/8/16","113804","396"
"T46420","C5926170","13/3/90","M","DELHI","20540.23","3/8/16","113812","930"
"T46421","C5425064","10/2/79","M","PUNE","3425.44","3/8/16","124252","1"
"T46422","C2039385","17/2/90","M","ROHTAK","22853.16","3/8/16","120455","83"
"T46423","C1222950","28/10/86","F","NEW DELHI","24565.21","3/8/16","124620","970"
"T46424","C3926852","18/11/91","F","AHMEDABAD","10489.52","3/8/16","124621","200"
"T46425","C5316887","2/8/92","F","CHINCHWAD PUNE","1639.62","3/8/16","90800","3.42"
"T46426","C6537635","14/1/90","M","BANGALORE","31279.42","3/8/16","124216","200"
"T46427","C8865943","26/11/91","M","GHAZIABAD","3945.71","3/8/16","124401","5000"
"T46428","C8312870","14/4/76","M","DELHI","52072.09","3/8/16","122317","810"
"T46429","C2841544","14/4/94","M","VADODARA","160.62","3/8/16","121111","99"
"T46430","C4631592","21/10/92","M","GUNTUR","10972.24","3/8/16","121139","61"
"T46431","C2829871","10/6/51","M","HYDERABAD","658423.58","3/8/16","121140","1510"
"T46432","C1617380","24/6/71","M","BANGALORE","20306.7","3/8/16","121155","20000"
"T46433","C3118047","25/8/89","F","NAVI MUMBAI","2309.77","3/8/16","121415","234.49"
"T46434","C2114240","28/5/69","M","JAIPUR","29683.77","3/8/16","121418","1150"
"T46435","C3419332","7/2/96","M","KRISHNAGIRI","11658.29","3/8/16","114936","500"
"T46436","C1410257","21/8/93","M","YAMUNANAGAR","2161.2","3/8/16","114143","750"
"T46437","C8324549","1/1/1800","M","AMRITSAR","233441.54","3/8/16","114147","500"
"T46438","C5824938","8/9/90","M","INDORE","19937.88","3/8/16","114305","1000"
"T46439","C4937375","23/6/85","M","NEW DELHI","53220.68","3/8/16","114701","1534"
"T46440","C4247068","6/1/83","M","SILIGURI","24759.01","3/8/16","115049","275"
"T46441","C5626764","1/1/1800","M","KAITHAL","587427.22","3/8/16","115932","511"
"T46442","C5036944","22/8/80","M","RAJPURA","8730.96","3/8/16","123207","100"
"T46443","C7759860","8/3/88","F","MUMBAI","16949.26","3/8/16","124846","1651.5"
"T46444","C8368770","9/11/89","M","BANGALORE","4437.63","3/8/16","124942","100"
"T46445","C6239575","15/8/91","F","VISAKHAPATNAM","14375","3/8/16","61137","23"
"T46446","C8115946","22/1/94","M","MAPUSA (GOA)","5572.84","3/8/16","114306","180"
"T46447","C3054259","1/1/1800","M","NAGPUR","701767.73","3/8/16","121502","2200"
"T46448","C2235092","5/9/89","M","JAIPUR","66765.81","3/8/16","124537","10"
"T46449","C3027424","1/1/1800","M","NEW DELHI","7164.52","3/8/16","124538","175"
"T46450","C3728554","22/3/88","F","NEW DELHI","22998.84","3/8/16","124647","1000"
"T46451","C7037964","15/6/91","M","ZIRAKPUR","8148.14","3/8/16","124649","500"
"T46452","C2328550","9/8/61","M","DELHI","","3/8/16","71649","1000"
"T46453","C1040883","23/12/62","F","MOHALI","37845.3","3/8/16","71742","315"
"T46454","C6412782","7/4/87","F","GURGAON","117687.86","3/8/16","124744","629"
"T46455","C7425691","5/7/81","M","ANDHERI E  MUMBAI","3659.98","3/8/16","124841","647"
"T46456","C2527411","1/1/76","F","GHAZIABAD","100.4","3/8/16","120538","150"
"T46457","C6029966","25/9/88","M","THANE","28634.45","3/8/16","124736","200"
"T46458","C3215686","2/9/75","F","BANGALORE","103406.22","3/8/16","121706","1908"
"T46459","C7412436","4/11/85","M","DELHI","256524.84","3/8/16","124701","1400"
"T46460","C6028475","19/6/92","M","TRICHY","35.53","3/8/16","125545","20"
"T46461","C4217342","12/12/65","M","BANGALORE","13576.24","3/8/16","124752","1341"
"T46462","C6711112","29/11/80","M","UTTARA HALLI LAKE BEHIND BANGALORE","32821.12","3/8/16","124950","300"
"T46463","C2532478","21/11/71","M","BANGALORE","2088.29","3/8/16","125035","540"
"T46464","C7296351","3/10/78","M","NEW DELHI","36867.1","3/8/16","125636","748"
"T46465","C4193164","17/5/87","M","KENDRAPARA","2.9","3/8/16","123203","119"
"T46466","C5124270","31/10/89","F","MUMBAI","175819.91","3/8/16","124424","200"
"T46467","C2425964","15/4/91","F","DELHI","51605.05","3/8/16","123254","500"
"T46468","C4926636","7/6/90","F","PUNE","5710.55","3/8/16","123530","4000"
"T46469","C3713356","5/4/86","F","GURGAON","3443.51","3/8/16","123757","230"
"T46470","C2112361","10/1/87","M","GURGAON","8901.17","3/8/16","132026","147"
"T46471","C8342181","11/12/93","F","VARANASI","1342.84","3/8/16","131345","21"
"T46472","C8431865","9/3/78","M","CHENNAI","83488.93","3/8/16","124207","216"
"T46473","C5568520","29/11/94","M","MUMBAI","59492.89","3/8/16","131230","10277"
"T46474","C3514957","2/8/72","M","PURI","58033.96","3/8/16","125544","733.96"
"T46475","C4023613","28/3/78","M","CHENNAI","3251.65","3/8/16","131048","334"
"T46476","C4262674","11/4/68","M","GURGAON","11584.62","3/8/16","122539","558"
"T46477","C4438129","1/7/60","F","GURGAON","147090.77","3/8/16","125257","2090"
"T46478","C9051334","19/6/79","M","JAIPUR","13926.17","3/8/16","32258","50"
"T46479","C2121466","2/9/90","M","DELHI","110821.44","3/8/16","124303","366"
"T46480","C6234173","7/4/92","M","PATNA","18953.69","3/8/16","130843","10237"
"T46481","C1211256","20/4/95","M","GURGAON","583.34","3/8/16","124624","65"
"T46482","C7812767","11/6/91","M","NEW DELHI","34405.51","3/8/16","124104","1507"
"T46483","C6318843","18/12/66","M","GURGAON","20248.09","3/8/16","130300","4092"
"T46484","C7423442","29/11/91","M","RAJKOT","9958.52","3/8/16","130937","100"
"T46485","C4572772","12/3/90","M","BANGALORE","4364.52","3/8/16","130956","1563"
"T46486","C5332726","1/6/91","M","PUNE","51.63","3/8/16","122851","100"
"T46487","C5921441","1/1/1800","M","MUMBAI","77515.4","3/8/16","131137","542"
"T46488","C8021963","10/10/47","M","NEW DELHI","48337.26","3/8/16","122701","5000"
"T46489","C6429931","16/10/86","F","FATEHABAD","4538.72","3/8/16","125831","532"
"T46490","C2420624","13/10/86","M","HOOGHLY","6163.33","3/8/16","131040","20"
"T46491","C7439651","24/5/88","M","JHAJJAR","9884.9","3/8/16","134121","96"
"T46492","C3242675","25/2/85","F","NOIDA","108946.52","3/8/16","125106","1581"
"T46493","C8537948","12/1/84","F","SANTACRUZ E MUMBAI","281109.99","3/8/16","125740","145"
"T46494","C2629655","25/2/83","M","GURGAON","127352.03","3/8/16","130009","129"
"T46495","C9026380","1/1/1800","M","DELHI","107729.13","3/8/16","125912","1250"
"T46496","C2041216","23/6/75","M","JAMSHEDPUR","72392.68","3/8/16","132559","769"
"T46497","C2829834","10/6/51","M","HYDERABAD","658423.58","3/8/16","130242","1500"
"T46498","C4181886","27/3/90","M","LUCKNOW","5389.98","3/8/16","130605","210.75"
"T46499","C8233822","10/3/86","M","GURGAON","2207.27","3/8/16","125409","200"
"T46500","C6120455","23/4/75","M","BANGALORE","16177.65","3/8/16","125633","429.42"
"T46501","C4110264","23/9/85","M","JAMSHEDPUR","32624.11","3/8/16","123906","100"
"T46502","C4340853","14/8/90","F","BANGALORE","20351.29","3/8/16","122151","700"
"T46503","C3511532","1/1/1800","M","PANIPAT","76266.97","3/8/16","122209","3900"
"T46504","C4465179","16/3/87","M","NOIDA","22158.52","3/8/16","125623","709"
"T46505","C7817081","25/9/80","M","GURGAON","28963.82","3/8/16","130123","117.74"
"T46506","C7624941","1/5/68","M","NAVI MUMBAI","1829079.42","3/8/16","124946","120"
"T46507","C8459224","12/8/84","M","MUMBAI","5506.52","3/8/16","122956","220"
"T46508","C4459271","12/8/84","M","MUMBAI","5506.52","3/8/16","70232","251"
"T46509","C6959472","11/5/69","F","BILASPUR","219.11","3/8/16","122425","2068"
"T46510","C5239429","11/5/87","M","K V RANGAREDDY","2509.82","3/8/16","123612","732.1"
"T46511","C1016542","25/8/84","M","SURATGARH","16410.52","3/8/16","123605","50"
"T46512","C3235565","23/10/90","F","GURGAON","11179.54","3/8/16","121634","43"
"T46513","C1318024","9/7/87","M","LUCKNOW","33234.2","3/8/16","125733","480"
"T46514","C6635438","18/4/58","M","MUMBAI","230511.42","3/8/16","113109","2500.16"
"T46515","C8536669","4/4/90","M","SULTANPUR","28.19","3/8/16","105825","100"
"T46516","C8410476","26/5/91","M","NAVI MUMBAI","92.1","3/8/16","110439","134"
"T46517","C4827821","15/4/73","M","GURGAON","7412.89","3/8/16","110442","100"
"T46518","C8327849","15/8/88","M","RANGA REDDY","1263.91","3/8/16","110831","290.48"
"T46519","C3720367","1/6/87","M","BANGALORE","159501.5","3/8/16","111250","190"
"T46520","C6714128","6/9/79","F","BANGALORE","447854.33","3/8/16","112723","1150"
"T46521","C6722280","8/12/92","F","BANGALORE","1553.61","3/8/16","110058","119"
"T46522","C4429546","11/7/85","F","BANGALORE","48.48","3/8/16","15313","60"
"T46523","C5811937","25/12/46","F","BANGALORE","165168.46","3/8/16","104131","946"
"T46524","C3926741","10/12/84","M","DELHI","267234.49","3/8/16","104746","284"
"T46525","C7927189","5/5/80","M","NEW DELHI","298.15","3/8/16","51228","345"
"T46526","C2760674","12/4/83","M","BHUBANESHWAR","1562.73","3/8/16","104232","100"
"T46527","C5733858","5/4/92","M","MERTA CITY","27.36","3/8/16","110426","43"
"T46528","C3816991","29/4/80","F","BHUJ","138203.9","3/8/16","105422","1433"
"T46529","C3931973","21/7/78","F","DELHI","6409.74","3/8/16","55009","250"
"T46530","C4711282","13/8/79","M","DELHI","18445.58","3/8/16","111301","1000"
"T46531","C4828766","31/5/76","M","THANE W","37028.07","3/8/16","104943","25483"
"T46532","C4735261","12/8/84","F","DELHI","8023.56","3/8/16","105116","500"
"T46533","C3674180","5/8/88","F","AJMER","2994.09","3/8/16","111304","397"
"T46534","C2336981","10/3/83","M","NEW DELHI","124742.97","3/8/16","104404","4630"
"T46535","C1412337","6/3/88","M","AMRITSAR","32785.84","3/8/16","104408","725"
"T46536","C7556954","7/1/55","F","MOHALI","80.92","3/8/16","104643","289.89"
"T46537","C2437632","5/12/40","M","VADODARA","2039712.68","3/8/16","112703","2600"
"T46538","C2812680","1/1/1800","M","VISAKHAPATNAM","69.39","3/8/16","110849","409"
"T46539","C7441162","5/7/91","F","TIRUPUR","7823.2","3/8/16","110444","438"
"T46540","C5639782","27/6/86","F","BIRBHUM","2810.65","3/8/16","53733","730"
"T46541","C7122164","18/8/89","M","DELHI","16367.04","3/8/16","111745","200"
"T46542","C6140642","7/5/86","M","RR DIST","7.71","3/8/16","53516","5"
"T46543","C5029715","28/1/74","M","NASIK","667.45","3/8/16","113013","3408.38"
"T46544","C6526083","20/4/90","M","KOLKATA","7454.36","3/8/16","111219","112.94"
"T46545","C7520512","8/7/81","M","JAIPUR","7115","3/8/16","111541","2257"
"T46546","C6311017","13/11/69","M","BHIWANDI","18588.27","3/8/16","111637","22"
"T46547","C4915692","15/4/91","M","LUDHIANA","11671.39","3/8/16","111112","100"
"T46548","C1799413","1/1/1800","M","GURGAON","1006245.52","3/8/16","111844","586.44"
"T46549","C2116620","5/3/78","M","HYDERABAD","19471.38","3/8/16","110710","320"
"T46550","C7316239","22/5/56","F","BANGALORE","10483.01","3/8/16","110545","231.56"
"T46551","C2533341","10/2/92","F","BANGALORE","2417.01","3/8/16","111214","250"
"T46552","C1482931","3/5/76","M","NEW DELHI","10828.1","3/8/16","112727","6149.41"
"T46553","C1627178","26/12/92","M","THANE (W) THANE","202.05","3/8/16","122233","250"
"T46554","C3918142","23/4/79","M","KOLLAM","47346.7","3/8/16","122506","1474"
"T46555","C6525451","20/8/88","M","NEW DELHI","22198.01","3/8/16","121058","654"
"T46556","C2416359","26/5/92","M","PUDUKOTTAI","4295.57","3/8/16","113222","30"
"T46557","C6636057","21/9/71","M","MOHALI","1969.84","3/8/16","113428","1000"
"T46558","C4939767","1/6/78","M","DHARMAPURI","2319.34","3/8/16","114523","210"
"T46559","C1864963","18/7/87","M","DELHI","15215.85","3/8/16","113953","1218"
"T46560","C3581721","8/2/80","M","WESTLANDS","1226.07","3/8/16","113909","1230"
"T46561","C7414617","12/5/92","M","MUMBAI","2858.58","3/8/16","114331","200"
"T46562","C7618686","30/9/88","F","GUWAHATI","6084.21","3/8/16","61721","170"
"T46563","C1740643","12/10/92","M","KOLKATA","1932.87","3/8/16","115609","8167.86"
"T46564","C8420587","11/2/88","F","KANCHEEPURAM","3395.81","3/8/16","113249","114"
"T46565","C5639469","3/12/86","M","NEW DELHI","43817.74","3/8/16","113449","300"
"T46566","C2430568","3/1/86","F","NAVI MUMBAI","58.07","3/8/16","113317","179.4"
"T46567","C5817188","1/3/88","M","NEW DELHI","37057.72","3/8/16","113259","100"
"T46568","C8312428","10/9/90","M","NOIDA","13461.05","3/8/16","113312","50"
"T46569","C8513549","9/7/87","F","JODHPUR","21755.2","3/8/16","113804","416"
"T46570","C5822160","12/11/89","F","HYDERABAD","30136.01","3/8/16","71846","18000"
"T46571","C1019036","3/2/92","F","DELHI","76327.9","3/8/16","113320","500"
"T46572","C2127178","23/9/63","F","LUCKNOW","316.09","3/8/16","114040","142"
"T46573","C6427085","9/8/88","M","HYDERABAD","14330.41","3/8/16","113625","252"
"T46574","C3185292","10/6/81","M","MUMBAI","1156923.67","3/8/16","113635","160"
"T46575","C3114711","22/8/94","M","SONIPAT","3168.37","3/8/16","115113","450"
"T46576","C1515018","2/11/94","M","BHILAI","76303.93","3/8/16","114535","1000"
"T46577","C2040143","12/11/88","M","MUMBAI","2159.8","3/8/16","123101","10"
"T46578","C7196028","5/8/86","M","KANPUR","18729.39","3/8/16","122404","249"
"T46579","C1482963","2/11/93","M","SIRSA","1491.84","3/8/16","115431","200"
"T46580","C4226835","5/11/94","M","BANGALORE","8072.94","3/8/16","121425","6024"
"T46581","C8328555","8/9/86","M","JAIPUR","542973.17","3/8/16","115343","1456"
"T46582","C4741544","30/12/82","M","SECTOR -21A FARIDABAD","2796.49","3/8/16","60849","85"
"T46583","C6528151","29/7/91","M","KURALI","0.26","3/8/16","115048","31"
"T46584","C6818268","20/5/80","M","KENDRAPARA","185931.8","3/8/16","121243","3034.5"
"T46585","C1233711","26/2/92","F","DELHI","68.2","3/8/16","114203","10.08"
"T46586","C8018659","8/10/93","M","GANDHIDHAM","10792.84","3/8/16","61518","120"
"T46587","C2527391","17/8/92","F","SECUNDERABAD","7998.42","3/8/16","115051","200"
"T46588","C3882082","16/1/78","F","DELHI","82116.48","3/8/16","115055","1000"
"T46589","C4033271","28/9/93","F","AHMEDABAD","6.28","3/8/16","121505","100"
"T46590","C2817640","7/9/92","M","FARIDABAD","92356.59","3/8/16","65829","530"
"T46591","C2233959","27/2/85","F","DELHI","96513.81","3/8/16","122104","505"
